satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
0.6,0.89,middle,232,short,0,0,0,support,low
0.56,0.59,middle,178,short,0,0,0,technical,medium
0.74,0.62,many,236,long,0,0,0,sales,low
0.4,0.47,many,173,long,0,0,0,technical,medium
0.87,0.48,many,242,middle,0,0,0,sales,medium
0.52,0.59,many,150,short,0,0,0,sales,low
0.9,0.48,middle,213,middle,0,0,0,support,low
0.91,0.61,many,176,middle,0,0,0,sales,low
0.67,0.66,middle,151,middle,0,0,0,technical,low
0.59,0.49,many,164,middle,0,0,0,support,low
0.73,0.67,many,153,middle,0,0,0,IT,high
0.57,1,many,227,long,0,0,0,technical,low
0.52,0.91,many,187,short,0,0,0,sales,medium
0.76,0.61,middle,141,short,0,0,0,sales,medium
0.63,0.5,little,230,long,0,0,0,sales,medium
0.23,0.66,many,212,long,1,0,0,accounting,low
0.84,0.49,many,152,middle,0,0,0,sales,low
0.89,0.85,many,201,short,1,0,0,support,low
0.89,0.9,middle,231,middle,0,0,0,IT,medium
0.97,0.96,middle,212,middle,0,0,0,sales,low
0.63,0.94,little,228,short,1,0,0,technical,low
0.84,0.79,many,140,short,0,0,0,accounting,high
0.57,0.5,many,177,short,0,0,0,marketing,high
0.65,0.7,many,157,long,0,0,0,support,medium
0.55,0.71,many,223,middle,0,0,0,sales,medium
0.64,0.71,middle,231,long,0,0,0,technical,medium
0.92,0.91,middle,228,short,0,0,1,marketing,medium
0.48,0.81,middle,212,short,0,0,0,technical,low
0.92,0.53,middle,238,short,0,0,0,product_mng,low
0.74,0.64,many,268,middle,0,0,0,sales,low
0.66,0.91,many,234,short,1,0,0,IT,medium
0.98,0.98,many,210,long,0,0,0,sales,low
0.35,0.64,many,147,short,0,0,0,sales,low
0.41,0.68,middle,191,long,0,0,0,sales,medium
0.51,0.63,middle,234,short,0,0,0,sales,high
0.99,0.71,many,232,middle,0,0,0,support,medium
0.93,0.91,little,238,short,1,0,0,sales,low
0.22,0.61,middle,148,long,0,0,0,sales,medium
0.96,0.78,middle,209,short,0,0,0,product_mng,high
0.63,0.95,many,137,middle,0,0,0,sales,medium
0.77,0.59,many,140,middle,0,0,0,sales,medium
0.48,0.56,many,140,short,0,0,0,IT,low
0.51,0.96,middle,192,middle,0,0,0,sales,medium
0.55,0.49,little,180,long,1,0,0,technical,low
0.48,0.74,little,271,long,1,0,0,management,medium
0.85,0.67,middle,176,short,0,0,0,IT,medium
0.73,0.83,many,266,long,0,0,0,sales,low
0.59,0.59,many,270,short,0,0,0,technical,low
0.75,0.56,many,230,middle,0,0,0,technical,medium
0.78,0.63,many,259,middle,0,0,0,sales,low
0.72,0.78,middle,229,short,0,0,0,sales,medium
0.99,0.52,many,205,short,0,0,0,support,low
0.63,0.71,many,244,short,0,0,0,support,low
0.65,0.72,middle,248,long,0,0,0,sales,medium
0.77,0.76,many,263,long,0,0,0,sales,low
0.83,0.87,middle,230,middle,0,0,1,RandD,medium
0.9,0.56,middle,151,middle,0,0,0,sales,medium
0.86,0.86,many,197,middle,1,0,0,support,low
0.61,0.83,many,245,middle,1,0,1,technical,low
1,0.79,many,171,long,0,0,0,IT,medium
0.66,0.92,little,102,long,0,0,0,product_mng,medium
0.14,0.79,many,163,long,0,0,0,RandD,low
0.19,0.36,middle,167,long,0,0,0,sales,low
0.69,0.65,middle,153,short,0,0,0,marketing,medium
0.79,0.49,many,210,middle,0,0,0,IT,medium
0.89,0.91,many,156,long,0,0,0,sales,medium
0.96,0.93,middle,156,middle,0,0,0,sales,low
0.91,0.77,many,239,short,0,0,0,technical,medium
0.59,0.9,many,173,middle,0,0,0,support,medium
0.56,0.91,many,188,short,1,0,0,sales,low
0.73,0.79,many,145,short,1,0,0,support,low
0.52,0.56,many,225,short,0,0,0,marketing,medium
0.85,0.79,middle,217,short,0,0,0,technical,medium
0.86,0.61,many,221,short,0,0,0,marketing,medium
0.61,0.42,little,103,long,0,0,0,marketing,medium
0.77,0.59,many,273,short,0,0,0,IT,high
0.91,1,many,242,middle,1,0,0,hr,medium
1,0.53,middle,142,middle,0,0,0,sales,low
0.74,0.37,many,200,middle,0,0,0,product_mng,low
0.51,0.98,many,245,middle,0,0,0,support,medium
0.65,0.74,many,233,long,1,0,0,management,low
0.62,0.76,many,198,middle,0,0,0,sales,low
0.8,0.65,middle,264,long,0,0,0,management,high
0.99,0.71,middle,191,middle,0,0,0,IT,low
0.58,0.97,middle,274,long,1,0,1,sales,medium
0.35,0.64,many,147,short,0,0,0,sales,low
0.58,0.9,many,257,middle,0,0,0,marketing,medium
0.48,0.51,middle,136,middle,0,0,0,marketing,low
0.5,0.88,many,172,long,0,0,0,support,medium
0.86,0.68,many,170,short,0,0,0,IT,low
0.79,0.66,middle,183,middle,0,0,0,management,high
0.33,0.7,many,271,long,0,0,0,RandD,low
0.74,0.42,middle,131,middle,0,0,0,sales,medium
0.5,0.95,middle,166,long,1,0,0,technical,low
0.9,0.97,middle,141,middle,0,0,0,sales,low
1,0.6,many,265,long,0,0,0,technical,low
0.87,0.74,many,190,long,0,0,0,technical,medium
0.75,0.63,many,261,middle,1,0,0,marketing,low
0.59,0.68,many,243,short,0,0,0,support,medium
0.69,0.61,little,141,middle,0,0,0,technical,medium
0.97,0.41,many,135,long,0,0,0,sales,medium
0.67,0.67,many,141,short,1,0,0,sales,low
0.68,0.53,middle,138,short,1,0,0,sales,low
0.59,0.77,middle,272,long,0,0,0,management,high
0.75,0.55,many,204,middle,0,0,0,support,low
0.83,0.74,middle,221,short,0,0,0,support,medium
0.52,0.47,many,141,long,1,0,0,support,low
0.63,0.64,many,212,long,0,0,0,sales,medium
0.58,0.75,many,186,short,0,0,0,product_mng,low
0.63,0.56,many,228,middle,0,0,0,accounting,low
0.71,0.54,many,198,middle,0,0,0,IT,low
0.38,0.68,many,211,long,0,0,0,technical,low
0.87,0.73,middle,172,middle,1,0,0,support,low
0.67,0.82,many,246,long,0,0,0,accounting,medium
0.18,0.49,middle,240,short,1,0,0,marketing,low
0.7,0.9,many,254,middle,0,0,0,IT,medium
0.69,0.59,middle,233,middle,0,0,0,support,medium
0.57,0.75,many,249,long,0,0,0,product_mng,medium
0.68,0.54,many,146,long,0,0,1,marketing,medium
0.51,0.88,many,225,short,1,0,0,IT,low
0.76,0.67,many,243,middle,0,0,0,sales,low
0.81,0.52,many,270,middle,0,0,0,RandD,medium
0.94,0.76,middle,257,long,1,0,0,management,low
0.54,0.88,many,170,long,0,0,0,RandD,low
0.68,0.61,many,147,middle,0,0,0,accounting,medium
0.79,0.89,many,240,middle,0,0,0,sales,medium
0.57,0.74,middle,257,short,0,0,0,support,low
0.83,0.74,many,233,middle,0,0,0,accounting,medium
0.58,0.53,many,192,long,0,0,0,IT,medium
0.7,0.56,many,214,middle,0,0,1,management,medium
0.28,0.44,many,170,short,0,0,0,support,low
0.95,0.58,many,169,short,0,0,0,support,low
0.53,0.81,middle,275,short,0,0,0,technical,low
0.83,0.87,middle,230,middle,0,0,1,RandD,medium
0.19,0.64,many,222,long,0,0,0,product_mng,medium
0.34,0.52,many,265,long,0,0,0,sales,medium
0.93,0.76,middle,244,middle,0,0,0,support,low
0.51,0.67,many,133,middle,0,0,0,sales,medium
0.16,0.84,middle,238,long,0,0,0,technical,medium
1,0.93,many,167,middle,0,0,0,sales,medium
0.41,0.96,many,167,middle,1,0,0,technical,low
0.45,0.75,little,246,short,0,0,0,product_mng,medium
0.66,0.65,middle,272,long,0,0,0,IT,medium
0.99,0.51,many,232,middle,0,0,0,RandD,low
0.55,0.65,many,138,short,0,0,0,technical,medium
0.51,0.73,many,229,middle,0,0,0,sales,low
0.56,0.64,many,241,middle,1,0,0,support,medium
0.92,0.68,many,236,short,0,0,0,hr,low
0.86,0.53,middle,163,middle,0,0,0,support,medium
0.71,0.96,many,161,middle,0,0,0,support,low
0.48,0.81,many,248,short,0,0,0,RandD,medium
0.93,0.9,many,256,long,0,0,0,technical,low
0.76,0.4,little,122,long,0,0,0,sales,low
0.24,0.42,many,210,long,0,0,0,accounting,low
0.38,0.64,middle,111,middle,0,0,0,technical,medium
0.57,0.81,many,200,middle,1,0,0,IT,medium
0.67,0.6,many,253,long,0,0,0,sales,medium
0.15,0.66,many,180,long,0,0,0,technical,low
0.98,0.74,many,151,middle,0,0,0,sales,medium
0.96,0.53,middle,166,middle,0,0,0,marketing,low
0.57,0.66,many,158,short,0,0,0,sales,low
0.49,0.49,little,245,middle,0,0,0,product_mng,low
0.79,0.56,middle,149,long,0,0,0,product_mng,low
0.89,0.93,middle,168,short,0,0,0,sales,high
0.56,0.58,many,258,middle,0,0,0,sales,medium
0.74,0.85,many,105,long,0,0,0,sales,high
0.65,0.57,middle,238,middle,0,0,0,hr,low
0.85,0.87,many,232,long,0,0,0,technical,low
0.84,0.5,many,178,short,0,0,0,sales,low
0.66,0.71,middle,136,middle,1,0,0,technical,medium
0.8,0.81,many,156,short,0,0,0,sales,low
0.72,0.94,many,235,middle,0,0,0,technical,medium
0.78,0.91,many,150,long,0,0,0,support,low
0.19,0.36,middle,167,long,0,0,0,sales,low
0.84,0.79,many,222,middle,0,0,0,RandD,low
0.13,0.72,many,154,long,0,0,0,technical,medium
0.69,0.81,many,217,short,0,0,0,technical,medium
0.56,0.95,middle,241,middle,0,0,0,support,medium
0.9,0.65,middle,254,short,0,0,0,support,high
0.65,0.99,many,200,long,0,0,0,technical,low
0.85,0.55,many,233,short,1,0,0,technical,low
0.77,0.98,middle,286,long,0,0,0,management,high
0.82,0.84,middle,194,middle,0,0,0,product_mng,low
0.96,0.48,middle,202,long,0,0,0,technical,low
0.56,0.61,middle,224,middle,0,0,0,management,low
0.84,0.75,many,135,middle,0,0,1,RandD,medium
0.51,0.91,many,194,short,0,0,0,technical,medium
0.56,0.64,many,241,middle,1,0,0,support,medium
0.49,0.85,many,200,middle,0,0,0,support,medium
0.54,0.61,little,264,middle,0,0,0,sales,medium
0.62,0.73,middle,144,long,1,0,0,support,high
0.43,0.93,many,127,middle,1,0,0,sales,medium
0.19,0.36,middle,167,long,0,0,0,sales,low
0.75,0.49,many,246,middle,0,0,0,support,low
0.85,0.97,middle,256,middle,0,0,0,support,low
0.56,0.59,middle,185,short,0,0,0,RandD,medium
0.83,0.69,many,151,short,0,0,0,support,low
0.82,0.71,little,209,long,0,0,1,marketing,medium
0.77,0.93,middle,227,middle,0,0,0,management,high
1,0.77,many,269,middle,0,0,0,sales,low
0.51,0.99,middle,233,long,0,0,0,IT,low
0.81,0.53,middle,258,short,0,0,0,IT,low
0.85,0.9,many,202,middle,0,0,0,IT,low
0.53,0.78,many,198,middle,0,0,0,technical,low
0.24,0.94,many,144,long,0,0,0,product_mng,low
0.92,0.82,many,96,long,0,0,0,IT,medium
0.77,0.96,middle,232,short,1,0,0,RandD,low
0.53,0.64,middle,143,short,0,0,0,sales,low
0.48,0.74,little,157,short,1,0,0,sales,medium
0.52,0.84,little,266,short,0,0,0,sales,low
0.93,0.79,many,241,long,0,0,0,marketing,high
0.48,0.89,middle,261,short,0,0,0,support,medium
0.7,0.64,many,178,middle,1,0,1,marketing,high
0.71,0.57,middle,209,short,0,0,0,technical,medium
0.12,0.61,many,172,long,0,0,0,RandD,high
0.7,0.47,little,238,middle,0,0,0,technical,low
0.58,0.63,many,272,middle,0,0,0,technical,medium
0.92,0.99,middle,190,middle,0,0,0,marketing,medium
0.18,0.64,many,154,long,0,0,0,accounting,medium
0.83,0.81,middle,242,long,0,0,0,sales,low
0.89,0.58,middle,272,short,0,0,0,support,low
0.64,0.8,middle,199,middle,0,0,0,support,low
0.64,0.63,middle,156,long,1,0,0,support,low
0.24,0.94,many,144,long,0,0,0,product_mng,low
0.22,0.67,many,175,long,0,0,0,RandD,medium
0.6,0.6,middle,221,short,0,0,0,RandD,medium
0.64,0.67,many,167,short,0,0,0,sales,low
0.83,0.94,middle,160,middle,0,0,0,support,low
0.88,0.67,many,226,short,0,0,0,technical,low
0.52,0.82,middle,138,short,1,0,0,support,medium
0.61,0.82,middle,157,short,0,0,0,accounting,low
0.33,0.65,little,239,long,0,0,0,sales,low
0.13,0.97,many,162,long,0,0,0,sales,low
0.52,0.8,little,144,long,0,0,0,support,low
0.49,0.92,many,229,short,0,0,0,technical,low
0.7,0.62,middle,110,middle,0,0,0,product_mng,low
0.61,0.98,middle,267,middle,0,0,0,technical,low
0.93,0.71,many,270,short,0,0,0,technical,high
0.89,0.74,many,220,middle,0,0,0,IT,medium
0.72,0.72,many,218,long,0,0,0,IT,low
0.72,0.71,middle,132,short,1,0,0,technical,low
0.67,0.99,many,237,middle,0,0,0,product_mng,medium
0.73,0.69,many,171,middle,0,0,0,product_mng,medium
0.9,0.62,middle,233,long,1,0,0,technical,low
0.98,0.66,middle,199,middle,0,0,0,RandD,medium
0.98,0.51,middle,243,short,0,0,0,sales,low
0.31,0.54,many,259,long,1,0,0,technical,medium
0.73,0.9,many,184,middle,0,0,0,IT,low
0.57,0.67,middle,207,short,0,0,0,technical,medium
0.66,0.75,many,203,middle,1,0,0,IT,low
0.9,0.52,many,167,middle,1,0,0,technical,low
0.62,0.67,middle,212,middle,0,0,0,marketing,medium
0.59,0.73,middle,159,middle,1,0,0,technical,medium
0.48,0.64,many,146,short,0,0,0,marketing,low
0.96,0.48,middle,202,long,0,0,0,technical,low
0.96,0.81,many,211,middle,0,0,0,sales,high
0.58,0.67,middle,156,short,0,0,0,RandD,low
0.66,0.59,many,262,short,0,0,0,technical,medium
0.36,0.62,many,111,long,0,0,0,IT,low
0.83,0.55,many,261,long,0,0,0,sales,medium
0.6,0.91,many,214,short,0,0,0,IT,medium
0.71,0.81,middle,141,middle,0,0,0,support,medium
0.49,0.97,many,166,long,0,0,0,product_mng,low
0.69,0.9,little,155,short,0,0,0,technical,low
0.98,0.92,many,221,middle,1,0,0,product_mng,medium
0.54,0.96,middle,147,short,0,0,0,support,medium
0.78,0.91,middle,238,short,0,0,0,RandD,high
0.45,0.71,little,172,short,0,0,0,sales,low
0.58,0.64,little,249,short,0,0,0,technical,low
0.73,0.91,middle,135,short,0,0,0,hr,medium
0.42,0.5,many,286,long,0,0,0,sales,high
0.79,0.86,middle,126,long,0,0,0,support,low
0.62,0.69,many,165,long,1,0,0,technical,medium
0.83,0.84,many,146,middle,0,0,0,technical,low
0.62,0.73,middle,138,middle,0,0,0,RandD,medium
0.24,0.58,middle,184,long,1,0,0,technical,medium
0.78,0.96,middle,202,long,1,0,0,marketing,medium
0.93,0.97,many,255,long,0,0,0,support,medium
0.49,0.52,middle,156,short,0,0,0,sales,low
0.6,0.78,many,152,middle,1,0,0,technical,medium
0.92,0.56,many,197,short,1,0,0,product_mng,medium
0.7,0.83,many,241,short,0,0,0,sales,medium
0.95,0.47,many,215,long,0,0,0,support,low
0.64,0.52,many,258,long,1,0,0,management,high
0.56,0.99,many,230,middle,0,0,0,sales,high
0.68,0.56,many,272,middle,0,0,0,sales,low
0.63,0.91,many,252,middle,1,0,0,support,medium
0.69,1,many,237,middle,0,0,0,technical,high
0.49,0.61,middle,148,short,1,0,0,RandD,low
0.94,0.47,many,131,long,0,0,0,technical,medium
0.84,0.85,many,246,short,0,0,0,marketing,low
0.64,0.91,middle,165,middle,1,0,0,support,low
0.74,0.62,many,236,long,0,0,0,sales,low
0.32,0.64,middle,151,middle,0,0,0,support,low
0.49,0.47,many,285,middle,0,0,0,RandD,low
0.52,0.64,many,268,middle,0,0,0,marketing,low
0.95,0.84,middle,240,long,0,0,0,sales,medium
0.62,0.65,middle,249,middle,0,0,0,technical,low
0.93,0.94,many,233,long,0,0,0,IT,medium
0.81,0.99,middle,239,short,1,0,0,technical,low
0.7,0.79,many,240,short,0,0,0,support,medium
0.17,0.4,many,286,middle,0,0,0,support,low
0.6,0.91,middle,157,long,0,0,0,hr,medium
0.72,0.6,middle,265,short,1,0,0,sales,high
0.45,0.69,many,193,middle,0,0,0,sales,low
0.56,0.57,many,274,middle,0,0,0,technical,medium
0.97,0.79,many,259,middle,0,0,1,support,medium
0.88,0.81,many,179,middle,0,0,0,management,high
0.59,0.52,little,149,middle,0,0,0,accounting,medium
0.61,0.9,middle,263,middle,0,0,0,IT,medium
0.6,0.9,many,178,middle,0,0,1,RandD,high
0.7,0.47,little,238,middle,0,0,0,technical,low
0.53,0.61,many,182,middle,0,0,0,technical,low
0.24,0.5,many,282,long,1,0,0,support,low
0.59,0.99,middle,235,short,0,0,0,management,medium
0.73,0.97,middle,165,short,0,0,0,sales,low
0.56,0.75,little,264,short,0,0,0,technical,low
0.83,0.86,middle,273,middle,0,0,0,technical,medium
0.56,0.66,middle,232,short,0,0,0,sales,low
0.69,0.9,many,231,short,1,0,0,support,low
0.61,0.9,little,142,middle,0,0,0,marketing,high
0.87,0.63,many,214,middle,0,0,0,sales,low
0.49,0.83,middle,172,short,0,0,0,sales,medium
0.92,0.98,middle,149,middle,0,0,0,support,medium
0.5,0.5,many,166,short,0,0,0,support,medium
0.5,0.49,many,256,middle,0,0,0,sales,medium
0.78,0.91,middle,177,short,0,0,0,sales,high
0.82,0.82,many,267,short,0,0,0,technical,medium
0.76,0.57,many,255,long,0,0,0,management,medium
0.4,0.64,middle,188,middle,0,0,0,support,low
0.81,0.79,many,135,middle,0,0,0,technical,low
0.67,0.72,many,159,short,0,0,0,sales,low
0.77,0.64,middle,190,long,1,0,0,IT,medium
0.89,0.93,many,191,long,0,0,0,sales,low
0.51,0.71,many,208,middle,1,0,0,marketing,low
0.36,0.94,middle,113,long,1,0,0,technical,medium
0.66,0.46,many,204,long,0,0,0,product_mng,low
0.71,0.88,middle,140,short,0,0,0,technical,low
0.95,0.53,middle,174,middle,0,0,0,support,medium
0.92,0.61,many,143,long,0,0,0,sales,low
0.64,0.69,many,232,middle,0,0,0,technical,high
0.53,0.66,middle,191,middle,0,0,0,IT,high
0.87,0.52,middle,152,long,0,0,0,technical,low
0.89,0.86,many,153,middle,0,0,0,accounting,low
0.89,0.53,many,208,middle,0,0,0,sales,high
0.75,0.52,middle,260,middle,1,0,0,sales,low
0.57,0.56,middle,224,short,0,0,0,sales,high
0.24,0.54,many,193,long,0,0,0,support,medium
0.24,0.58,many,279,long,0,0,0,marketing,medium
0.23,0.67,many,163,long,0,0,1,support,low
0.75,0.89,many,139,middle,0,0,0,technical,low
0.91,0.67,little,255,long,0,0,0,accounting,low
0.8,0.74,middle,159,short,0,0,0,hr,medium
0.96,0.93,many,240,long,0,0,0,IT,low
0.32,0.74,middle,211,middle,0,0,0,technical,low
0.82,0.6,many,232,short,0,0,0,technical,medium
0.73,0.89,middle,226,middle,1,0,0,technical,high
0.9,0.64,many,201,short,1,0,0,sales,medium
0.99,0.66,middle,181,short,0,0,0,IT,medium
0.89,0.46,many,248,long,1,0,0,hr,medium
0.67,0.71,middle,190,middle,1,0,0,support,medium
0.74,0.63,middle,180,middle,0,0,0,management,high
0.87,0.74,many,190,long,0,0,0,technical,medium
0.45,0.37,many,226,short,0,0,0,technical,low
0.8,0.7,many,231,long,0,0,0,technical,medium
0.76,0.98,little,235,middle,0,0,0,management,high
0.55,0.83,many,199,middle,0,0,0,sales,low
0.7,0.67,many,233,long,0,0,0,hr,medium
0.88,0.99,many,253,short,0,0,0,technical,medium
0.94,0.49,many,176,long,0,0,0,management,medium
0.88,0.91,many,233,long,0,0,0,technical,high
0.3,0.53,middle,210,long,0,0,0,marketing,medium
0.59,0.48,middle,197,middle,0,0,0,product_mng,medium
0.64,0.61,many,249,middle,1,0,0,support,medium
0.93,0.65,many,212,long,0,0,0,IT,medium
0.6,0.96,many,220,middle,1,0,1,sales,medium
0.66,0.72,middle,135,short,0,0,0,support,medium
0.68,1,many,167,short,0,0,0,sales,low
0.18,0.49,middle,240,short,1,0,0,marketing,low
0.5,0.49,many,222,middle,0,0,0,management,high
0.96,0.71,middle,205,long,1,0,0,management,medium
0.54,0.46,little,98,long,0,0,0,support,low
0.89,0.5,many,136,short,1,0,0,technical,low
0.54,0.49,many,190,middle,0,0,0,technical,medium
0.92,0.84,middle,164,short,0,0,0,accounting,medium
0.71,0.6,little,251,middle,0,0,0,support,low
0.32,0.4,little,132,middle,0,0,0,technical,low
0.89,0.86,many,153,middle,0,0,0,accounting,low
0.64,0.74,many,157,long,0,0,0,accounting,low
0.85,0.82,many,141,long,0,0,0,RandD,low
0.6,0.96,many,220,middle,1,0,1,sales,medium
0.14,0.76,many,260,long,0,0,0,technical,high
0.98,0.92,many,221,middle,1,0,0,product_mng,medium
0.16,0.64,many,143,long,1,0,0,support,low
0.54,0.48,middle,158,short,0,0,0,support,medium
0.78,0.65,middle,157,short,0,0,0,sales,low
0.96,0.97,many,260,middle,0,0,0,support,low
0.91,0.59,middle,134,short,1,0,0,technical,medium
0.73,0.94,middle,177,middle,0,0,0,technical,low
0.79,0.65,middle,235,long,0,0,0,technical,low
0.63,0.64,many,178,middle,0,0,0,product_mng,low
0.36,0.42,little,192,short,0,0,0,technical,low
0.79,0.93,many,169,middle,0,0,0,RandD,medium
0.86,0.82,many,252,long,0,0,0,support,low
0.91,0.66,many,139,middle,0,0,0,technical,high
0.87,0.55,many,197,middle,0,0,0,technical,high
0.78,0.87,many,264,middle,0,0,0,accounting,medium
0.7,0.92,many,182,middle,0,0,0,hr,low
0.13,0.67,middle,181,long,0,0,0,technical,low
0.59,0.97,middle,209,middle,0,0,0,sales,high
0.92,0.94,little,224,short,0,0,0,sales,low
0.52,0.69,many,138,long,0,0,0,marketing,medium
0.49,0.59,many,140,middle,0,0,0,support,high
0.77,0.71,many,204,middle,0,0,0,sales,high
0.77,0.5,many,173,short,1,0,0,technical,low
0.95,0.64,middle,262,middle,0,0,0,sales,low
0.78,0.9,many,158,middle,0,0,0,sales,low
0.89,0.79,many,257,middle,0,0,0,marketing,medium
0.66,0.89,many,169,long,0,0,0,support,low
0.61,0.79,many,230,long,0,0,0,management,high
0.97,0.57,middle,144,middle,0,0,0,marketing,low
0.67,0.69,middle,231,middle,0,0,1,technical,medium
0.62,0.97,many,266,middle,0,0,0,management,low
0.57,0.66,middle,268,middle,0,0,0,sales,low
0.91,0.56,many,241,short,0,0,0,IT,low
0.34,0.82,many,202,middle,0,0,0,sales,low
0.82,0.78,many,166,short,0,0,0,technical,high
0.66,0.48,middle,203,long,1,0,0,management,low
0.37,0.4,many,161,short,0,0,0,support,low
0.85,0.62,little,280,long,0,0,0,RandD,low
0.9,0.88,many,254,short,0,0,0,marketing,medium
0.85,0.74,middle,157,middle,0,0,0,technical,medium
0.76,0.6,many,177,short,0,0,0,support,low
0.63,0.82,many,268,middle,0,0,0,hr,high
0.55,0.49,little,180,long,1,0,0,technical,low
0.39,0.68,little,137,middle,1,0,0,sales,low
0.34,0.52,many,265,long,0,0,0,sales,medium
0.44,0.44,little,141,long,1,0,1,management,high
0.63,0.64,middle,174,short,0,0,0,accounting,medium
0.56,0.48,middle,134,middle,0,0,0,product_mng,low
0.58,0.48,many,251,middle,0,0,0,sales,medium
0.53,0.94,many,202,middle,1,0,0,sales,low
0.69,0.78,many,131,long,0,0,0,support,low
0.76,0.81,many,242,short,0,0,0,IT,low
0.81,0.54,many,155,long,0,0,0,accounting,high
0.76,0.67,many,243,middle,0,0,0,sales,low
0.52,0.8,many,234,middle,0,0,0,sales,high
0.89,0.64,many,274,short,1,0,0,sales,low
0.77,0.62,middle,218,short,0,0,0,support,medium
0.53,0.67,many,238,short,0,0,0,sales,medium
0.81,0.77,many,197,middle,0,0,0,marketing,low
0.44,0.45,little,124,middle,0,0,0,sales,low
