satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
0.19,0.72,many,243,long,1,0,0,technical,low
0.65,0.87,many,267,short,0,0,0,technical,low
0.87,0.92,middle,141,short,0,0,0,support,medium
0.66,0.73,many,249,short,0,0,0,support,medium
0.91,0.97,many,139,middle,0,0,0,support,medium
0.91,0.56,middle,168,short,0,0,0,support,medium
0.83,0.5,many,259,short,0,0,0,support,medium
0.84,0.53,many,190,middle,0,0,0,technical,medium
0.31,0.41,little,263,middle,0,0,0,management,medium
0.37,0.67,little,159,short,0,0,0,product_mng,low
0.58,0.75,many,222,middle,1,0,0,product_mng,low
0.91,0.6,many,163,long,0,0,0,IT,low
0.53,0.78,little,138,short,0,0,0,RandD,low
0.99,0.72,many,136,middle,0,0,0,RandD,low
0.74,0.93,middle,204,long,0,0,0,marketing,low
0.97,0.91,middle,246,short,0,0,0,accounting,low
0.77,0.89,middle,142,middle,0,0,0,marketing,low
0.68,0.71,many,135,long,1,0,0,marketing,medium
0.7,0.95,many,234,long,1,0,0,sales,medium
0.62,0.68,middle,124,middle,0,0,0,sales,medium
0.58,0.72,many,170,short,0,0,0,sales,medium
0.93,0.83,many,225,short,0,0,0,sales,medium
0.66,0.5,many,263,middle,0,0,0,sales,high
0.62,0.74,many,173,short,0,0,0,sales,medium
0.81,0.99,many,202,long,0,0,0,hr,low
0.5,0.73,many,271,short,0,0,0,hr,low
0.6,0.6,many,182,middle,0,0,0,support,medium
0.82,0.87,middle,204,long,0,0,0,support,medium
0.69,0.74,little,271,short,0,0,0,product_mng,low
0.84,0.49,many,189,short,0,0,0,support,medium
0.5,0.74,many,246,middle,0,0,0,management,medium
0.96,0.93,many,141,short,1,0,0,sales,medium
0.72,0.68,middle,135,long,0,0,0,sales,medium
0.49,0.74,many,104,long,0,0,0,sales,medium
0.72,0.75,middle,166,middle,0,0,1,sales,high
0.24,0.5,many,232,middle,0,0,1,accounting,high
0.53,0.76,many,143,long,0,0,1,technical,low
0.45,0.55,many,268,short,0,0,0,technical,low
0.99,0.57,middle,221,middle,0,0,0,technical,low
0.52,0.86,many,256,middle,0,0,0,support,medium
0.21,0.92,little,211,short,0,0,0,support,medium
0.88,0.93,middle,162,middle,0,0,0,support,medium
0.9,0.95,middle,133,long,0,0,0,technical,medium
0.77,0.52,middle,210,middle,1,0,0,IT,high
0.61,0.97,many,198,short,0,0,0,IT,high
0.28,0.97,many,102,middle,0,0,0,IT,high
0.63,0.78,many,160,short,0,0,0,product_mng,high
0.85,0.96,middle,211,short,0,0,0,product_mng,low
0.51,0.78,many,225,long,0,0,0,RandD,low
0.88,0.69,middle,248,long,0,0,0,RandD,low
0.16,0.81,little,159,long,1,0,0,RandD,low
0.98,0.86,many,254,short,1,0,0,RandD,low
0.81,0.76,middle,203,middle,0,0,0,RandD,medium
0.67,0.69,many,225,middle,0,0,0,accounting,medium
0.72,0.83,many,193,short,0,0,0,support,medium
0.47,0.55,little,156,short,0,0,0,management,medium
0.88,0.71,many,246,middle,0,0,0,marketing,medium
0.66,0.99,many,209,middle,0,0,0,sales,medium
0.31,0.5,middle,262,long,0,0,0,sales,medium
0.83,0.75,many,215,long,0,0,0,sales,medium
0.49,0.99,middle,199,middle,0,0,0,sales,medium
0.57,0.92,middle,238,short,0,0,0,sales,medium
0.69,0.75,middle,179,short,1,0,0,sales,high
0.81,0.73,many,272,short,0,0,0,sales,medium
0.63,0.79,many,215,short,1,0,0,accounting,medium
0.68,0.53,middle,156,long,0,0,0,accounting,medium
0.95,0.64,middle,138,long,1,0,0,technical,low
1,0.54,middle,151,short,1,0,0,technical,low
0.5,0.85,many,150,short,0,0,0,support,high
0.93,0.77,middle,202,long,0,0,0,support,high
0.36,0.44,many,114,long,0,0,0,technical,medium
0.24,0.79,little,175,long,0,0,0,IT,low
0.23,0.48,middle,139,long,0,0,0,IT,medium
0.17,0.59,many,179,long,0,0,0,product_mng,low
0.56,0.69,many,239,short,1,0,0,IT,low
0.84,0.88,middle,194,middle,0,0,0,RandD,low
0.64,0.63,many,105,long,1,0,0,RandD,low
0.99,0.82,many,185,long,1,0,0,sales,high
0.15,0.76,many,255,long,0,0,0,accounting,low
0.24,0.96,middle,174,long,0,0,0,support,low
0.45,0.55,middle,151,middle,0,0,0,sales,medium
0.72,0.53,many,244,long,0,0,0,sales,medium
0.75,0.96,many,190,middle,0,0,0,sales,medium
0.77,0.8,many,167,middle,0,0,0,sales,medium
0.87,0.76,many,218,short,0,0,0,sales,low
0.73,0.54,middle,150,middle,0,0,0,sales,medium
0.55,0.43,middle,120,long,1,0,0,accounting,medium
0.21,0.53,middle,229,long,0,0,0,accounting,medium
0.7,0.48,many,229,short,0,0,0,technical,high
0.71,0.97,middle,219,middle,0,0,0,technical,high
0.4,0.62,middle,283,long,0,0,0,technical,low
0.74,0.75,many,149,middle,0,0,0,technical,low
0.89,0.93,many,137,short,0,0,0,technical,low
0.71,0.74,middle,250,middle,0,0,0,support,low
0.74,0.55,many,130,short,0,0,0,support,medium
0.59,0.7,little,153,short,0,0,0,support,medium
0.9,0.58,many,260,short,0,0,0,support,medium
0.98,0.9,many,247,short,0,0,0,technical,medium
0.56,0.55,middle,250,long,0,0,0,technical,medium
0.86,0.89,many,136,long,0,0,0,technical,medium
0.82,0.59,middle,210,middle,0,0,0,management,medium
0.94,0.53,many,183,middle,0,0,0,IT,medium
0.68,0.96,many,255,middle,0,0,0,IT,medium
0.81,0.69,many,109,short,0,0,0,IT,high
0.77,0.87,many,257,short,0,0,0,product_mng,medium
0.58,0.57,many,105,long,0,0,0,product_mng,medium
0.63,0.84,middle,269,short,0,0,0,product_mng,low
0.53,0.74,many,272,short,1,0,0,RandD,low
0.88,0.62,many,221,short,0,0,0,RandD,low
0.57,0.61,many,254,long,0,0,0,marketing,low
0.78,0.67,many,221,middle,1,0,0,support,low
0.59,0.51,many,184,short,0,0,0,marketing,low
0.54,0.68,middle,158,middle,0,0,0,sales,low
0.59,0.39,many,190,long,0,0,0,sales,medium
0.44,0.38,middle,197,short,0,0,0,sales,medium
0.49,0.65,middle,226,middle,0,0,0,sales,medium
0.78,0.57,middle,177,middle,0,0,0,accounting,medium
0.18,0.86,many,267,long,0,0,0,accounting,medium
0.55,0.83,many,220,middle,0,0,0,hr,low
0.88,0.53,middle,188,middle,0,0,0,technical,low
0.3,0.55,many,178,short,0,0,0,technical,low
0.72,0.55,many,202,middle,0,0,0,technical,low
0.5,0.92,middle,186,short,0,0,0,support,medium
0.76,0.92,many,154,middle,0,0,0,support,medium
0.16,0.9,many,213,short,0,0,0,IT,medium
0.48,0.87,middle,236,short,0,0,0,IT,low
0.18,0.68,many,154,long,0,0,0,product_mng,medium
0.8,0.72,middle,271,short,0,0,0,product_mng,medium
0.62,0.86,many,181,short,0,0,0,IT,low
0.51,1,many,197,short,0,0,0,RandD,low
0.89,0.93,many,141,short,0,0,0,marketing,low
0.95,0.67,many,227,middle,0,0,0,sales,low
0.85,0.5,many,267,middle,0,0,0,sales,low
0.72,0.84,middle,167,middle,0,0,0,sales,medium
0.21,0.9,many,235,long,0,0,0,sales,medium
0.61,0.47,many,181,long,0,0,0,technical,low
0.61,0.5,many,216,short,0,0,0,technical,low
0.72,0.92,middle,264,middle,0,0,0,technical,low
0.21,0.4,middle,262,middle,0,0,0,support,low
0.83,0.75,middle,150,middle,0,0,0,support,low
0.99,0.68,middle,181,middle,1,0,0,support,medium
0.64,0.7,many,140,long,0,0,0,support,medium
0.7,0.79,many,257,long,0,0,0,technical,medium
0.18,0.95,many,241,long,0,0,0,product_mng,medium
0.8,0.81,many,194,middle,1,0,0,RandD,low
0.81,0.62,middle,257,middle,0,0,0,support,low
0.59,1,many,169,short,0,0,0,technical,low
0.98,0.74,many,260,short,1,0,0,marketing,low
0.82,0.63,many,199,short,0,0,0,marketing,low
0.3,0.67,middle,232,middle,0,0,0,sales,low
0.53,0.85,middle,236,long,0,0,0,sales,medium
0.28,0.83,many,206,long,0,0,0,hr,medium
0.75,0.5,many,155,short,1,0,0,hr,low
0.55,0.5,many,179,middle,0,0,0,technical,low
0.97,0.92,middle,168,middle,0,0,0,technical,low
0.91,0.57,middle,158,middle,0,0,0,technical,low
0.41,0.77,many,231,long,0,0,0,technical,low
0.74,0.81,many,281,middle,1,0,0,support,low
0.89,0.86,middle,208,middle,0,0,0,support,low
0.26,0.43,many,215,long,1,0,0,support,low
0.84,0.74,little,168,middle,0,0,0,support,low
0.68,0.5,middle,139,middle,0,0,0,technical,medium
0.28,0.7,little,164,long,0,0,0,IT,medium
0.84,0.9,middle,230,middle,0,0,0,IT,medium
0.67,0.57,middle,206,middle,1,0,0,product_mng,medium
0.48,0.46,little,174,middle,0,0,0,RandD,low
0.74,0.86,many,221,short,1,0,0,accounting,low
0.83,0.85,many,263,middle,0,0,0,support,medium
0.97,0.61,middle,208,middle,0,0,0,technical,medium
0.7,0.48,many,273,short,0,0,0,sales,medium
0.84,0.61,middle,253,short,0,0,0,sales,medium
0.85,0.49,middle,258,middle,0,0,0,sales,medium
0.17,0.73,many,274,middle,0,0,0,accounting,high
0.57,0.7,middle,158,middle,0,0,0,hr,high
0.68,0.57,many,187,long,0,0,0,technical,high
0.42,0.37,little,284,middle,0,0,0,technical,high
1,0.94,middle,272,middle,0,0,0,technical,low
0.63,0.75,many,155,middle,0,0,0,technical,low
0.64,0.51,many,247,short,1,0,0,support,low
0.67,0.58,many,161,middle,1,0,0,support,low
0.7,0.8,many,183,short,0,0,0,support,medium
0.56,0.76,middle,237,middle,0,0,0,technical,medium
0.17,0.94,many,273,long,0,0,0,technical,medium
0.51,0.54,middle,154,middle,1,0,0,IT,medium
0.54,0.49,middle,203,middle,1,0,0,product_mng,medium
0.56,0.63,many,271,short,1,0,0,product_mng,high
0.39,0.38,many,135,short,0,0,0,product_mng,high
0.49,0.46,little,129,short,0,0,0,RandD,high
0.54,0.82,little,279,middle,1,0,0,marketing,low
0.34,0.71,little,160,middle,1,0,0,sales,medium
0.98,0.55,middle,260,middle,0,0,0,sales,medium
0.64,0.99,middle,214,short,0,0,0,sales,medium
0.62,0.57,many,215,middle,0,0,0,sales,medium
0.76,0.85,many,190,middle,0,0,0,sales,medium
0.63,0.49,middle,252,middle,0,0,0,sales,medium
0.96,0.8,many,145,short,0,0,0,hr,medium
0.94,0.97,little,221,short,0,0,0,technical,medium
0.78,0.74,many,251,long,0,0,0,technical,low
0.97,0.77,many,223,short,0,0,0,support,low
0.57,0.65,middle,163,short,0,0,0,support,low
0.9,0.66,many,242,middle,0,0,0,support,high
0.19,0.76,middle,107,long,0,0,0,support,low
0.57,0.65,many,144,middle,1,0,0,support,low
0.87,0.81,many,236,middle,0,0,0,technical,medium
0.54,0.75,many,199,short,0,0,0,management,medium
0.7,0.68,many,143,long,0,0,0,IT,high
0.53,0.5,many,159,short,0,0,0,IT,medium
0.92,0.54,many,203,middle,0,0,0,IT,medium
0.65,0.53,many,142,middle,0,0,0,product_mng,medium
0.87,0.98,many,266,short,1,0,0,product_mng,high
0.97,0.89,many,265,short,0,0,0,IT,low
0.96,0.55,many,234,long,0,0,0,RandD,medium
0.61,0.52,many,171,short,0,0,0,marketing,low
0.62,0.92,middle,228,short,0,0,0,sales,low
0.97,0.76,middle,147,middle,1,0,0,support,low
0.15,0.44,middle,199,short,0,0,0,management,low
0.7,0.98,many,146,middle,0,0,0,marketing,low
0.9,0.6,middle,268,middle,0,0,0,sales,low
0.15,0.87,many,194,long,0,0,0,sales,low
0.5,0.94,many,176,long,0,0,0,sales,low
0.47,0.56,many,165,middle,0,0,0,sales,medium
0.65,0.79,many,196,short,0,0,0,accounting,medium
0.92,0.5,many,258,middle,0,0,0,hr,medium
0.53,0.84,many,219,short,0,0,0,hr,high
0.98,0.77,many,184,middle,0,0,0,hr,medium
0.52,0.73,many,245,long,0,0,0,technical,medium
0.96,0.77,middle,193,middle,0,0,0,technical,medium
0.86,0.85,middle,254,middle,0,0,0,technical,medium
0.52,0.92,many,112,short,0,0,0,technical,medium
0.75,0.91,many,243,middle,0,0,0,technical,high
0.46,0.75,many,276,long,0,0,0,support,low
0.6,0.79,many,154,short,0,0,0,support,low
0.69,0.53,many,156,middle,0,0,0,support,low
0.81,0.5,many,170,long,0,0,0,support,low
0.72,0.55,many,145,middle,0,0,0,technical,low
0.82,0.5,middle,198,long,0,0,0,IT,medium
0.73,0.51,many,249,long,0,0,0,IT,medium
0.63,0.85,middle,151,long,1,0,0,product_mng,medium
0.64,0.52,middle,240,middle,0,0,0,marketing,medium
0.67,0.72,middle,180,middle,0,0,0,sales,low
0.9,0.74,middle,227,middle,0,0,0,sales,low
0.58,0.54,many,199,short,0,0,0,sales,low
0.68,0.73,many,251,middle,0,0,0,sales,low
0.49,0.68,many,201,long,0,0,0,sales,medium
0.48,0.84,middle,146,short,1,0,0,sales,medium
0.63,0.98,many,210,middle,0,0,0,sales,medium
0.75,0.78,middle,241,middle,0,0,0,technical,medium
0.69,0.79,middle,207,middle,0,0,0,technical,medium
0.91,0.76,middle,197,middle,0,0,0,technical,medium
0.86,0.72,many,173,middle,0,0,0,technical,low
0.76,0.99,little,183,short,0,0,0,technical,low
0.74,0.66,middle,257,middle,0,0,0,support,low
0.56,0.81,middle,165,long,0,0,0,support,low
0.69,0.51,middle,176,short,0,0,0,support,low
0.57,0.58,middle,132,middle,0,0,0,support,low
0.54,0.93,middle,124,long,0,0,0,IT,medium
0.8,0.68,many,199,short,0,0,0,IT,medium
1,0.73,many,142,long,0,0,0,IT,medium
0.89,0.56,many,159,middle,0,0,0,product_mng,medium
0.49,0.94,many,136,middle,0,0,0,product_mng,medium
0.57,0.42,many,154,long,0,0,0,RandD,high
0.94,0.84,many,220,middle,0,0,0,support,low
0.49,0.96,little,206,short,0,0,0,marketing,low
0.99,0.55,many,179,long,0,0,0,marketing,low
0.57,0.78,middle,162,short,0,0,0,sales,low
0.56,0.73,many,148,middle,0,0,0,sales,low
0.23,0.97,many,200,middle,0,0,0,sales,low
0.76,0.57,many,266,middle,0,0,0,sales,low
0.61,0.69,middle,224,middle,0,0,0,hr,medium
0.3,0.57,little,158,short,0,0,0,hr,medium
0.63,0.53,many,243,short,0,0,0,technical,low
0.6,0.85,many,187,long,0,0,0,technical,medium
0.83,0.72,middle,259,short,0,0,0,technical,medium
0.74,0.92,many,258,middle,1,0,0,technical,low
0.63,0.64,middle,208,short,1,0,0,support,low
1,0.81,middle,168,long,0,0,0,support,low
0.5,0.71,many,171,long,0,0,0,support,low
0.24,0.73,many,273,long,0,0,0,support,low
0.78,0.5,many,155,long,0,0,0,technical,low
0.42,0.91,middle,209,short,0,0,0,technical,low
0.98,0.81,many,266,long,0,0,0,IT,medium
0.26,0.39,middle,99,long,0,0,0,IT,medium
0.6,0.76,many,269,short,0,0,0,IT,medium
0.95,0.37,many,233,long,0,0,0,RandD,medium
0.56,0.56,middle,162,short,0,0,0,RandD,high
0.98,0.53,many,253,long,0,0,0,RandD,medium
0.8,0.81,many,143,short,0,0,0,sales,medium
0.49,0.78,middle,264,long,0,0,0,accounting,low
0.32,0.73,middle,180,long,0,0,0,support,low
0.34,0.81,many,116,middle,1,0,0,sales,low
0.79,0.6,many,223,middle,0,0,0,sales,low
0.98,0.68,many,154,middle,0,0,0,sales,low
0.62,0.73,middle,158,middle,1,0,0,sales,low
0.66,0.62,many,214,short,0,0,0,sales,medium
0.73,0.54,middle,283,long,0,0,0,accounting,medium
0.64,0.95,middle,131,long,0,0,0,hr,medium
0.94,0.45,little,211,middle,0,0,0,technical,low
0.67,0.83,middle,260,middle,0,0,0,technical,low
0.62,0.57,middle,223,middle,1,0,0,support,low
0.61,0.62,little,192,short,1,0,0,support,low
0.77,0.64,many,192,middle,0,0,0,support,low
0.64,0.5,many,189,middle,0,0,0,IT,medium
0.54,0.57,middle,257,short,0,0,0,IT,medium
0.71,0.62,middle,222,middle,0,0,0,RandD,medium
0.23,0.77,many,140,long,0,0,0,accounting,medium
0.92,0.49,many,145,middle,0,0,0,technical,low
0.15,0.48,many,204,long,1,0,0,sales,low
0.68,0.54,middle,270,long,1,0,0,sales,low
0.36,0.69,middle,165,middle,0,0,0,sales,medium
0.2,0.98,many,166,long,1,0,0,sales,medium
0.9,0.98,many,148,long,0,0,0,sales,medium
0.63,0.62,middle,141,middle,0,0,0,sales,medium
0.73,0.95,middle,222,long,0,0,0,sales,medium
0.99,0.66,middle,202,middle,0,0,0,sales,medium
0.18,0.92,many,251,long,0,0,0,accounting,medium
0.36,0.89,middle,197,long,0,0,0,hr,medium
0.72,0.8,middle,213,middle,0,0,0,technical,high
0.65,0.9,middle,200,middle,0,0,0,technical,high
0.54,0.51,little,176,middle,0,0,0,support,high
0.65,0.7,many,182,short,0,0,0,support,low
0.77,0.75,middle,272,middle,0,0,0,technical,low
0.14,0.98,many,221,long,0,0,0,IT,low
0.99,0.56,many,210,short,0,0,0,RandD,medium
0.51,0.83,middle,136,middle,0,0,0,marketing,high
0.64,0.57,many,217,middle,0,0,0,marketing,high
0.83,0.55,middle,257,short,0,0,0,marketing,low
0.96,0.59,many,133,long,0,0,0,sales,medium
0.56,0.5,middle,156,middle,1,0,0,sales,medium
0.84,0.96,middle,162,middle,0,0,0,sales,medium
0.82,0.7,middle,149,short,0,0,0,sales,medium
0.74,0.93,many,140,middle,0,0,0,technical,medium
0.62,0.89,middle,201,middle,0,0,0,technical,medium
0.93,0.65,many,201,middle,0,0,0,support,medium
0.75,0.84,middle,145,middle,1,0,0,support,low
0.67,0.65,many,242,middle,0,0,0,support,low
0.81,0.73,many,258,short,0,0,0,technical,low
0.85,0.65,middle,187,short,0,0,0,management,high
0.15,0.78,many,255,middle,0,0,0,IT,high
0.68,0.71,middle,237,middle,0,0,0,IT,low
0.19,0.8,many,203,long,0,0,0,product_mng,medium
0.78,0.54,middle,134,middle,0,0,0,sales,medium
0.88,0.89,little,201,middle,0,0,0,accounting,high
0.63,0.98,many,228,middle,0,0,0,marketing,medium
0.74,0.72,many,196,middle,0,0,0,marketing,low
0.77,0.67,many,207,short,0,0,0,sales,low
0.86,0.5,many,196,short,0,0,0,sales,low
0.72,0.63,many,207,middle,0,0,0,sales,low
0.52,0.82,many,206,short,1,0,0,sales,high
0.66,0.76,middle,207,short,0,0,0,accounting,low
0.82,0.52,many,225,short,0,0,0,accounting,high
0.98,0.98,many,259,short,0,0,0,hr,high
0.95,0.96,middle,250,middle,0,0,0,hr,medium
0.46,0.38,many,140,middle,0,0,0,technical,high
0.68,0.89,many,227,middle,0,0,0,technical,medium
0.78,0.96,many,245,middle,0,0,0,support,medium
0.86,0.99,middle,254,short,0,0,0,support,medium
0.86,0.87,middle,197,long,1,0,0,support,medium
0.88,0.65,middle,268,short,0,0,0,support,high
0.92,0.83,many,270,middle,0,0,0,technical,low
0.52,0.66,many,184,middle,0,0,0,IT,low
0.91,0.78,many,153,middle,0,0,0,RandD,medium
0.78,0.76,middle,238,middle,0,0,0,marketing,medium
0.32,0.75,middle,255,long,0,0,0,sales,medium
0.64,0.9,many,279,long,0,0,0,management,medium
0.94,0.66,many,230,short,0,0,0,sales,low
0.95,0.49,many,178,short,0,0,0,sales,low
0.95,0.67,middle,153,short,0,0,0,sales,low
0.81,0.96,middle,226,middle,0,0,0,sales,low
0.56,0.51,many,140,short,0,0,0,sales,low
0.52,0.86,many,103,long,0,0,0,sales,low
0.88,0.57,many,185,short,0,0,0,sales,low
0.56,0.92,many,160,middle,0,0,0,accounting,low
0.4,0.86,little,264,long,0,0,0,technical,medium
0.52,0.68,many,233,short,0,0,0,technical,medium
0.54,0.9,middle,164,middle,0,0,0,technical,high
0.63,0.86,many,206,long,0,0,0,technical,medium
0.83,0.86,many,139,middle,0,0,0,support,medium
0.91,0.82,middle,145,middle,1,0,0,support,medium
0.79,0.66,many,139,long,0,0,0,support,low
0.14,0.72,many,254,long,0,0,0,support,low
0.8,0.38,middle,215,long,0,0,0,support,low
1,0.65,many,237,middle,0,0,0,IT,low
0.62,0.68,many,251,long,0,0,0,marketing,medium
0.37,0.41,little,146,short,0,0,0,support,medium
0.63,0.88,many,260,middle,0,0,0,marketing,medium
0.33,0.85,little,127,middle,0,0,0,marketing,medium
0.91,0.71,many,156,middle,0,0,0,sales,low
0.96,0.62,many,185,middle,0,0,0,sales,low
0.53,0.5,middle,231,middle,0,0,0,sales,low
0.25,0.59,many,166,long,0,0,0,sales,low
0.71,0.83,many,206,middle,0,0,0,sales,low
0.74,0.77,many,206,middle,0,0,0,sales,low
0.23,0.9,many,234,middle,1,0,0,sales,low
0.85,0.97,many,104,long,0,0,0,accounting,low
0.58,0.91,middle,124,short,0,0,0,technical,medium
0.94,0.6,many,278,short,0,0,0,technical,low
0.56,0.97,middle,270,middle,1,0,0,technical,medium
0.8,0.62,middle,191,middle,0,0,0,support,medium
0.73,0.95,middle,149,short,0,0,0,support,low
0.31,0.75,many,220,middle,0,0,0,support,low
0.55,0.91,middle,179,middle,1,0,0,support,low
0.54,0.54,middle,196,middle,0,0,0,support,low
0.65,0.75,many,270,short,0,0,0,technical,low
0.59,0.89,middle,192,short,0,0,0,IT,low
0.34,0.67,many,96,short,1,0,0,IT,low
0.98,0.39,many,158,long,1,0,0,product_mng,medium
0.89,0.52,many,243,long,0,0,0,product_mng,medium
0.96,0.99,many,233,middle,0,0,0,sales,low
0.17,0.57,many,286,middle,0,0,0,sales,low
0.97,0.5,middle,188,middle,1,0,0,sales,low
0.26,0.45,many,187,short,0,0,0,sales,low
0.6,0.63,middle,182,middle,0,0,0,accounting,medium
0.42,0.38,little,115,middle,0,0,0,hr,medium
0.97,0.63,middle,270,long,1,0,0,technical,high
0.8,0.62,middle,171,middle,0,0,0,technical,low
0.67,0.81,many,175,long,1,0,0,technical,medium
0.88,0.5,middle,170,middle,0,0,0,technical,medium
0.76,0.84,many,249,middle,0,0,0,support,low
0.76,0.77,many,234,middle,0,0,0,support,low
0.85,0.64,many,147,middle,0,0,0,support,low
0.95,0.49,middle,188,middle,0,0,0,technical,low
0.53,0.77,little,271,short,0,0,0,technical,low
0.99,0.64,middle,174,long,0,0,0,IT,low
0.94,0.71,middle,175,middle,0,0,0,IT,low
0.54,0.73,many,266,middle,0,0,0,product_mng,low
0.13,0.93,many,253,long,1,0,0,product_mng,low
0.23,0.88,many,238,long,0,0,0,RandD,medium
0.81,0.8,middle,183,short,1,0,0,RandD,medium
0.8,0.74,many,181,long,1,0,0,management,medium
0.83,0.87,many,248,middle,0,0,0,sales,low
0.16,0.88,many,201,long,0,0,0,sales,medium
0.7,0.63,middle,157,long,0,0,0,sales,medium
0.86,0.94,middle,212,middle,0,0,0,sales,medium
0.96,1,middle,231,long,0,0,0,sales,medium
0.79,0.74,many,222,short,0,0,0,accounting,medium
0.88,0.88,middle,220,long,0,0,0,hr,medium
0.69,0.91,middle,167,short,0,0,0,technical,medium
0.49,0.43,many,210,long,1,0,0,technical,medium
0.69,0.86,many,214,short,0,0,0,support,high
0.53,0.49,middle,191,middle,0,0,0,support,high
0.93,0.96,many,223,middle,1,0,0,support,high
0.15,0.67,many,249,long,0,0,0,support,high
0.36,0.93,middle,162,long,0,0,0,support,low
0.67,0.64,many,136,middle,0,0,0,technical,low
0.58,0.78,middle,223,middle,0,0,0,management,low
0.8,0.71,many,200,short,0,0,0,IT,low
0.79,0.96,many,170,short,0,0,0,product_mng,low
0.89,0.57,little,235,middle,1,0,0,product_mng,low
0.52,0.58,middle,203,short,0,0,0,RandD,medium
0.59,0.75,middle,168,middle,0,0,0,RandD,medium
0.87,0.57,middle,149,short,0,0,0,accounting,medium
